//Generated by Sequoia v.0.1

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters
C14,CleanSystem,ExecuteScript,TRUE,,10,,./,Purge.sh,

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters
293,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_REC_CAPTURE
4R7,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ENT_COMP
QSL,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ISS_PAY_REMIND_SECU
G7P,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ISS_PAY_RECEIPT_SECU
NA7,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_INV_PAY_DIST_SECU

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#Instr
Static,InitStatic,SetStatic,TRUE,,0,,INSTR_015

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#SecurityAccountID,#InstrumentID,#BalanceType,#BalanceSubType,#Balance,#ValuationPrice,#Category,#Currency,#Reference
VENT0_227,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_227.SecurityAccountID},0,,,SGD,@{CRT_SEC_227.InstrumentID},@{CRT_SEC_227.Balance},@{CRT_SEC_227.Balance},,,,,,,,,,0,0,,,0,1
VENT0_228,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_228.SecurityAccountID},0,,,SGD,@{CRT_SEC_228.InstrumentID},@{CRT_SEC_228.Balance},@{CRT_SEC_228.Balance},,,,,,,,,,0,0,,,0,1
VENT0_229,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_229.SecurityAccountID},0,,,SGD,@{CRT_SEC_229.InstrumentID},@{CRT_SEC_229.Balance},@{CRT_SEC_229.Balance},,,,,,,,,,0,0,,,0,1
VENT0_230,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_230.SecurityAccountID},0,,,SGD,@{CRT_SEC_230.InstrumentID},@{CRT_SEC_230.Balance},@{CRT_SEC_230.Balance},,,,,,,,,,0,0,,,0,1
VENT0_231,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_231.SecurityAccountID},0,,,SGD,@{CRT_SEC_231.InstrumentID},@{CRT_SEC_231.Balance},@{CRT_SEC_231.Balance},,,,,,,,,,0,0,,,0,1
VENT0_232,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_232.SecurityAccountID},0,,,SGD,@{CRT_SEC_232.InstrumentID},@{CRT_SEC_232.Balance},@{CRT_SEC_232.Balance},,,,,,,,,,0,0,,,0,1
VENT0_233,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_233.SecurityAccountID},0,,,SGD,@{CRT_SEC_233.InstrumentID},@{CRT_SEC_233.Balance},@{CRT_SEC_233.Balance},,,,,,,,,,0,0,,,0,1
VENT0_234,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_234.SecurityAccountID},0,,,SGD,@{CRT_SEC_234.InstrumentID},@{CRT_SEC_234.Balance},@{CRT_SEC_234.Balance},,,,,,,,,,0,0,,,0,1
VENT0_235,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_235.SecurityAccountID},0,,,SGD,@{CRT_SEC_235.InstrumentID},@{CRT_SEC_235.Balance},@{CRT_SEC_235.Balance},,,,,,,,,,0,0,,,0,1
VENT0_236,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_236.SecurityAccountID},0,,,SGD,@{CRT_SEC_236.InstrumentID},@{CRT_SEC_236.Balance},@{CRT_SEC_236.Balance},,,,,,,,,,0,0,,,0,1
VENT0_237,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_237.SecurityAccountID},0,,,SGD,@{CRT_SEC_237.InstrumentID},@{CRT_SEC_237.Balance},@{CRT_SEC_237.Balance},,,,,,,,,,0,0,,,0,1
VENT0_238,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_238.SecurityAccountID},0,,,SGD,@{CRT_SEC_238.InstrumentID},@{CRT_SEC_238.Balance},@{CRT_SEC_238.Balance},,,,,,,,,,0,0,,,0,1
VENT0_239,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_239.SecurityAccountID},0,,,SGD,@{CRT_SEC_239.InstrumentID},@{CRT_SEC_239.Balance},@{CRT_SEC_239.Balance},,,,,,,,,,0,0,,,0,1
VENT0_240,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_240.SecurityAccountID},0,,,SGD,@{CRT_SEC_240.InstrumentID},@{CRT_SEC_240.Balance},@{CRT_SEC_240.Balance},,,,,,,,,,0,0,,,0,1
VENT0_241,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_241.SecurityAccountID},0,,,SGD,@{CRT_SEC_241.InstrumentID},@{CRT_SEC_241.Balance},@{CRT_SEC_241.Balance},,,,,,,,,,0,0,,,0,1
VENT0_242,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_242.SecurityAccountID},0,,,SGD,@{CRT_SEC_242.InstrumentID},@{CRT_SEC_242.Balance},@{CRT_SEC_242.Balance},,,,,,,,,,0,0,,,0,1
VENT0_243,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_243.SecurityAccountID},0,,,SGD,@{CRT_SEC_243.InstrumentID},@{CRT_SEC_243.Balance},@{CRT_SEC_243.Balance},,,,,,,,,,0,0,,,0,1
VENT0_244,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_244.SecurityAccountID},0,,,SGD,@{CRT_SEC_244.InstrumentID},@{CRT_SEC_244.Balance},@{CRT_SEC_244.Balance},,,,,,,,,,0,0,,,0,1
VENT0_245,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_245.SecurityAccountID},0,,,SGD,@{CRT_SEC_245.InstrumentID},@{CRT_SEC_245.Balance},@{CRT_SEC_245.Balance},,,,,,,,,,0,0,,,0,1
VENT0_246,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_246.SecurityAccountID},0,,,SGD,@{CRT_SEC_246.InstrumentID},@{CRT_SEC_246.Balance},@{CRT_SEC_246.Balance},,,,,,,,,,0,0,,,0,1
VENT0_247,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_247.SecurityAccountID},0,,,SGD,@{CRT_SEC_247.InstrumentID},@{CRT_SEC_247.Balance},@{CRT_SEC_247.Balance},,,,,,,,,,0,0,,,0,1
VENT0_248,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_248.SecurityAccountID},0,,,SGD,@{CRT_SEC_248.InstrumentID},@{CRT_SEC_248.Balance},@{CRT_SEC_248.Balance},,,,,,,,,,0,0,,,0,1
VENT0_249,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_249.SecurityAccountID},0,,,SGD,@{CRT_SEC_249.InstrumentID},@{CRT_SEC_249.Balance},@{CRT_SEC_249.Balance},,,,,,,,,,0,0,,,0,1
VENT0_250,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_250.SecurityAccountID},0,,,SGD,@{CRT_SEC_250.InstrumentID},@{CRT_SEC_250.Balance},@{CRT_SEC_250.Balance},,,,,,,,,,0,0,,,0,1
VENT0_251,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_251.SecurityAccountID},0,,,SGD,@{CRT_SEC_251.InstrumentID},@{CRT_SEC_251.Balance},@{CRT_SEC_251.Balance},,,,,,,,,,0,0,,,0,1
VENT0_252,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_252.SecurityAccountID},0,,,SGD,@{CRT_SEC_252.InstrumentID},@{CRT_SEC_252.Balance},@{CRT_SEC_252.Balance},,,,,,,,,,0,0,,,0,1
VENT0_253,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_253.SecurityAccountID},0,,,SGD,@{CRT_SEC_253.InstrumentID},@{CRT_SEC_253.Balance},@{CRT_SEC_253.Balance},,,,,,,,,,0,0,,,0,1
VENT0_254,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_254.SecurityAccountID},0,,,SGD,@{CRT_SEC_254.InstrumentID},@{CRT_SEC_254.Balance},@{CRT_SEC_254.Balance},,,,,,,,,,0,0,,,0,1
VENT0_255,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_255.SecurityAccountID},0,,,SGD,@{CRT_SEC_255.InstrumentID},@{CRT_SEC_255.Balance},@{CRT_SEC_255.Balance},,,,,,,,,,0,0,,,0,1
VENT0_256,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_256.SecurityAccountID},0,,,SGD,@{CRT_SEC_256.InstrumentID},@{CRT_SEC_256.Balance},@{CRT_SEC_256.Balance},,,,,,,,,,0,0,,,0,1
VENT0_257,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_257.SecurityAccountID},0,,,SGD,@{CRT_SEC_257.InstrumentID},@{CRT_SEC_257.Balance},@{CRT_SEC_257.Balance},,,,,,,,,,0,0,,,0,1
VENT0_258,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_258.SecurityAccountID},0,,,SGD,@{CRT_SEC_258.InstrumentID},@{CRT_SEC_258.Balance},@{CRT_SEC_258.Balance},,,,,,,,,,0,0,,,0,1
VENT0_259,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_259.SecurityAccountID},0,,,SGD,@{CRT_SEC_259.InstrumentID},@{CRT_SEC_259.Balance},@{CRT_SEC_259.Balance},,,,,,,,,,0,0,,,0,1
VENT0_260,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_260.SecurityAccountID},0,,,SGD,@{CRT_SEC_260.InstrumentID},@{CRT_SEC_260.Balance},@{CRT_SEC_260.Balance},,,,,,,,,,0,0,,,0,1
VENT0_261,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_261.SecurityAccountID},0,,,SGD,@{CRT_SEC_261.InstrumentID},@{CRT_SEC_261.Balance},@{CRT_SEC_261.Balance},,,,,,,,,,0,0,,,0,1
VENT0_262,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_262.SecurityAccountID},0,,,SGD,@{CRT_SEC_262.InstrumentID},@{CRT_SEC_262.Balance},@{CRT_SEC_262.Balance},,,,,,,,,,0,0,,,0,1
VENT0_263,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_263.SecurityAccountID},0,,,SGD,@{CRT_SEC_263.InstrumentID},@{CRT_SEC_263.Balance},@{CRT_SEC_263.Balance},,,,,,,,,,0,0,,,0,1
VENT0_264,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_264.SecurityAccountID},0,,,SGD,@{CRT_SEC_264.InstrumentID},@{CRT_SEC_264.Balance},@{CRT_SEC_264.Balance},,,,,,,,,,0,0,,,0,1
VENT0_265,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_265.SecurityAccountID},0,,,SGD,@{CRT_SEC_265.InstrumentID},@{CRT_SEC_265.Balance},@{CRT_SEC_265.Balance},,,,,,,,,,0,0,,,0,1
VENT0_266,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_266.SecurityAccountID},0,,,SGD,@{CRT_SEC_266.InstrumentID},@{CRT_SEC_266.Balance},@{CRT_SEC_266.Balance},,,,,,,,,,0,0,,,0,1
VENT0_267,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_267.SecurityAccountID},0,,,SGD,@{CRT_SEC_267.InstrumentID},@{CRT_SEC_267.Balance},@{CRT_SEC_267.Balance},,,,,,,,,,0,0,,,0,1
VENT0_268,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_268.SecurityAccountID},0,,,SGD,@{CRT_SEC_268.InstrumentID},@{CRT_SEC_268.Balance},@{CRT_SEC_268.Balance},,,,,,,,,,0,0,,,0,1
VENT0_269,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_269.SecurityAccountID},0,,,SGD,@{CRT_SEC_269.InstrumentID},@{CRT_SEC_269.Balance},@{CRT_SEC_269.Balance},,,,,,,,,,0,0,,,0,1
VENT0_270,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_270.SecurityAccountID},0,,,SGD,@{CRT_SEC_270.InstrumentID},@{CRT_SEC_270.Balance},@{CRT_SEC_270.Balance},,,,,,,,,,0,0,,,0,1
VENT0_271,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_271.SecurityAccountID},0,,,SGD,@{CRT_SEC_271.InstrumentID},@{CRT_SEC_271.Balance},@{CRT_SEC_271.Balance},,,,,,,,,,0,0,,,0,1
VENT0_272,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_272.SecurityAccountID},0,,,SGD,@{CRT_SEC_272.InstrumentID},@{CRT_SEC_272.Balance},@{CRT_SEC_272.Balance},,,,,,,,,,0,0,,,0,1
VENT0_273,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_273.SecurityAccountID},0,,,SGD,@{CRT_SEC_273.InstrumentID},@{CRT_SEC_273.Balance},@{CRT_SEC_273.Balance},,,,,,,,,,0,0,,,0,1
VENT0_274,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_274.SecurityAccountID},0,,,SGD,@{CRT_SEC_274.InstrumentID},@{CRT_SEC_274.Balance},@{CRT_SEC_274.Balance},,,,,,,,,,0,0,,,0,1
VENT0_275,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_275.SecurityAccountID},0,,,SGD,@{CRT_SEC_275.InstrumentID},@{CRT_SEC_275.Balance},@{CRT_SEC_275.Balance},,,,,,,,,,0,0,,,0,1
VENT0_276,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_276.SecurityAccountID},0,,,SGD,@{CRT_SEC_276.InstrumentID},@{CRT_SEC_276.Balance},@{CRT_SEC_276.Balance},,,,,,,,,,0,0,,,0,1
VENT0_277,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_277.SecurityAccountID},0,,,SGD,@{CRT_SEC_277.InstrumentID},@{CRT_SEC_277.Balance},@{CRT_SEC_277.Balance},,,,,,,,,,0,0,,,0,1
VENT0_278,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_278.SecurityAccountID},0,,,SGD,@{CRT_SEC_278.InstrumentID},@{CRT_SEC_278.Balance},@{CRT_SEC_278.Balance},,,,,,,,,,0,0,,,0,1
VENT0_279,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_279.SecurityAccountID},0,,,SGD,@{CRT_SEC_279.InstrumentID},@{CRT_SEC_279.Balance},@{CRT_SEC_279.Balance},,,,,,,,,,0,0,,,0,1
VENT0_280,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_280.SecurityAccountID},0,,,SGD,@{CRT_SEC_280.InstrumentID},@{CRT_SEC_280.Balance},@{CRT_SEC_280.Balance},,,,,,,,,,0,0,,,0,1
VENT0_281,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_281.SecurityAccountID},0,,,SGD,@{CRT_SEC_281.InstrumentID},@{CRT_SEC_281.Balance},@{CRT_SEC_281.Balance},,,,,,,,,,0,0,,,0,1
VENT0_282,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_282.SecurityAccountID},0,,,SGD,@{CRT_SEC_282.InstrumentID},@{CRT_SEC_282.Balance},@{CRT_SEC_282.Balance},,,,,,,,,,0,0,,,0,1
VENT0_283,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_283.SecurityAccountID},0,,,SGD,@{CRT_SEC_283.InstrumentID},@{CRT_SEC_283.Balance},@{CRT_SEC_283.Balance},,,,,,,,,,0,0,,,0,1
VENT0_284,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_284.SecurityAccountID},0,,,SGD,@{CRT_SEC_284.InstrumentID},@{CRT_SEC_284.Balance},@{CRT_SEC_284.Balance},,,,,,,,,,0,0,,,0,1
VENT0_285,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_285.SecurityAccountID},0,,,SGD,@{CRT_SEC_285.InstrumentID},@{CRT_SEC_285.Balance},@{CRT_SEC_285.Balance},,,,,,,,,,0,0,,,0,1
VENT0_286,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_286.SecurityAccountID},0,,,SGD,@{CRT_SEC_286.InstrumentID},@{CRT_SEC_286.Balance},@{CRT_SEC_286.Balance},,,,,,,,,,0,0,,,0,1
VENT0_287,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_287.SecurityAccountID},0,,,SGD,@{CRT_SEC_287.InstrumentID},@{CRT_SEC_287.Balance},@{CRT_SEC_287.Balance},,,,,,,,,,0,0,,,0,1
VENT0_288,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_288.SecurityAccountID},0,,,SGD,@{CRT_SEC_288.InstrumentID},@{CRT_SEC_288.Balance},@{CRT_SEC_288.Balance},,,,,,,,,,0,0,,,0,1
VENT0_289,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_289.SecurityAccountID},0,,,SGD,@{CRT_SEC_289.InstrumentID},@{CRT_SEC_289.Balance},@{CRT_SEC_289.Balance},,,,,,,,,,0,0,,,0,1
VENT0_290,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_290.SecurityAccountID},0,,,SGD,@{CRT_SEC_290.InstrumentID},@{CRT_SEC_290.Balance},@{CRT_SEC_290.Balance},,,,,,,,,,0,0,,,0,1
VENT0_291,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_291.SecurityAccountID},0,,,SGD,@{CRT_SEC_291.InstrumentID},@{CRT_SEC_291.Balance},@{CRT_SEC_291.Balance},,,,,,,,,,0,0,,,0,1
VENT0_292,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_292.SecurityAccountID},0,,,SGD,@{CRT_SEC_292.InstrumentID},@{CRT_SEC_292.Balance},@{CRT_SEC_292.Balance},,,,,,,,,,0,0,,,0,1
VENT0_293,VerifyCAEntitlementsAfterREMIND,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_293.SecurityAccountID},0,,,SGD,@{CRT_SEC_293.InstrumentID},@{CRT_SEC_293.Balance},@{CRT_SEC_293.Balance},,,,,,,,,,0,0,,,0,1
