,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_TS1,PreparationScheduler,ExecuteScript,TRUE,,0,,./,turn_off.sh,SGSProcessing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#ScheduleId,#Enabled,#Time,#DependencyProfile,#State,#StartTime,#CompletedTime,#ModifiedBy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_T0,PreparationScheduler,VerifyTimeScheduleInfo,TRUE,,30000,,SGSProcessing,TRUE,,,Not Started [Dependency Driven],,,System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#TestCase,#Instr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Static,Static,SetStatic,TRUE,,0,,,INSTR_0@{(gen('ggg')%20)+1},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#Transaction ID,#Request Source,#Deposit Withdraw Type,#Transaction Category,#Transaction Sub Category,#Request Type,#Participant ID,#Requested Participant ID,#Securities_Account_ID,#Instrument_ID,#Transaction Quantity,#Remark,#Balance Expected Reversal Date,#Transferee Name,#Transferee_NRIC_Passport,#Transferee Address,#Transferee Contact Number,#Counterparty Account Name,#Counterparty Account Number,#Counterparty BIC Code,#Beneficial Owner,#Beneficial Owner Acc Number,#Beneficial Owner BIC,#Place Of Settlement,#Trade Date,#Settlement Date,#Declaration,#Matching Reference,#Deposit Withdraw Status,#Deposit Withdraw Sub Status,#Next Status,#Entering User ID,#Last Updated User,#CA Type,#Moratorium Deposit,#Batch ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#PositionAccountID,#Symbol,#CurrencyCode,#BalanceType,#BalanceSubType,#Balance,#Reference,#PositionID,#CreditDebitIndicator,#DepositoryTransactionID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSEC2_1,Verify_Sec_Positions_2,VerifySecurityPositions,TRUE,,20000,,@{securityAccountId('555000017302')},@{VSEC_1.Symbol},SGD,0,null,4000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#EntitlementID,#DiaryEntryID,#CAOptionCode,#SecuritiesAccountID,#BalanceType,#BalanceSubtype,#BalanceCategory,#CurrencyCode,#InstrumentID,#EligibleQuantity,#EntitledQuantity,#Quantity,#Fraction,#Value,#Tax,#HandlingFee,#HandlingFee GST,#EntitlementCurrency,#IntendedPaymentDate,#CompletedDate,#EntitlementStatus,#EntitlementDistribution,#CreatedDateTime,#LastUpdateDateTime,#IsAggregated,#Latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENT2_1,Verify_Entitlements_Status_1,VerifyCAEntitlements,TRUE,,20000,Entitlement computation,,@{VRFY_CA_DIARY_ENTRY_id0001.DiaryEntryId},@{CA_Option_id0001.CAOptionCode},@{securityAccountId('555000017302')},0,,,SGD,@{instrumentId(Static.Instr)},4000,4000,@{VENT0_1.Quantity},,,,,,,,,Pending Settlement,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T_SECU_PAY_DISTR_2,Trigger_PAY_DIC,ExecuteScript,TRUE,,0,,./,ts_inv.sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#ScheduleId,#Enabled,#Time,#DependencyProfile,#State,#ActionInterval,#ActionTimeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T_SECU_PAY_DISTR_3,Trigger_PAY_DIC,VerifyTimeScheduleInfo,TRUE,,1000,TS_INV_PAY_DIST_SECU,TRUE,NULL,NULL,3,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#ReferenceUUID,#OptionUniqueReference,#OverSubscriptionAllowed,#CashPaymentDate,#DefaultIndicator,#CAOptionType,#CurrencyPaymentDate,#SecuritiesPaymentDate,#RecordStatus,#AnnouncedCurrency,#AnnouncedPaymentRate,#CABlockBalanceType,#CACashValueIncreaseType,#CAClaimSettlementType,#CACurrency,#CAPaymentTimeSchGroup,#CashPaymentStatus,#CashValueIncrease,#ConditionalIndicator,#ExchangeRate,#IssuerCashPymntReceiveDate,#IssuerCashPymntRemindDate,#IssuerSecuPymntReceiveDate,#IssuerSecuPymntRemindDate,#ObligationSettleDateOffset,#PaymentObligationCurrency,#PaymentObligationGeneration,#PaymentObligationRate,#SecuritiesPaymentStatus,#SizeAdjCashInLieuRate,#SizeAdjFractionHandling,#SizeAdjustment,#SizeAdjustmentFactorTerm1,#SizeAdjustmentFactorTerm2,#SizeRoundingPolicy,#SizeRoundingPrecision,#ThresholdToDistribute,#ValueAdjustment,#ValueAdjustmentCurrency,#ValueRoundingPolicy,#PriceperUnit,#CAOptionCode,#SizeAdjCashInLieuRateCurrency,,,,,,,,,,,,,,,,,,,,,
DE_id0006,Verify_RepeatingOptions_Status4,VerifyCAOption,TRUE,,200,BONU-Bonus Issue Creation,@{VRFY_CA_DIARY_ENTRY_id0001.DiaryEntryId},@{CA_Option_id0001.OptionUniqueReference},No,,,9,,,,,,0,,,SGD,DEF_CA_PAY_TS_GROUP,0,,,10,,,"@{format(time(0),'yyyy/MM/dd')}","@{format(time(0),'yyyy/MM/dd')}",,,,,3,0.75,1,1,5,1,1,4,,0,,1,,@{CA_Option_id0001.CAOptionCode},,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#Symbol,#CashAccountID,#DiaryEntryId,#CAStatus,#ExDate,#AnnouncementDate,#RecordDate,#SecuritiesAccountID,#ReminderDate,#CalculationDate,#ElectionEndDate,#ElectionStartDate,#CorporateActionReference,#AlternateCAReference,#BalanceCaptureDate,#ExcessAllotmentProcessDate,#CAAllotmentMethod,#CADisseminationType,#CAElectionStatus,#AlternativeIssuerID,#IssuerDepositFlow,#IssuerWithdrawalFlow,#Narration,#CAMandatoryIndicator,#CAType,#CreatedDateTime,#LastUpdatedDateTime,#CAEventTimeSCHGroup,#SettlementInstructionsAdj,#RightsTradingEndDate,#EntitlementConfirmation,#ForeignIssuerCshReceiptAcc,#ForeignRightsCshReceiptAcc,#DependentDiaryEntry,#UseOfDependentCaEvent,#RecordDateHoldingValidation,#EntitledBalanceAdjustment,#PartialOfferRatioTerm1,#PartialOfferRatioTerm2,#WithholdingTaxRate,#HandlingFee,#TaxOnHandlingFee,#FreezeTransactionAdjType,#HypothecationTransAdjType,#ReversibleTransferAdjType,#HoldReversibleTransClaimSI,#AdjFactorComputationMethod,#ComputedPriceAdjCurrency,#ComputedPriceAdjFactor,#ComputedQuantityAdjFactor,#ManualPriceAdjCurrency,#ManualPriceAdjFactor,#ManualQuantityAdjFactor,#CorporateActionDescription,#CADividendType,#RightsTradingStartDate,#CASource,#PaymentCompletionDateTime,#WithdrawnDateTime,#AlternativeCAReference,#CAInvestorRestrictions,#ExternalRequestID,#ReferenceUUID,#NoData
VRFY_CA_DIARY_ENTRY_Status_004,VerifyDiaryEntry_Status4,VerifyCADiaryEntry,TRUE,,2000,BONU-Bonus Issue Creation,@{instrumentId(Static.Instr)},301-CASH,,Payment Complete,,"@{format(time(-6),'yyyy/MM/dd')}","@{format(time(0),'yyyy/MM/dd')}",,,"@{format(time(0),'yyyy/MM/dd')}",,,@{VRFY_CA_DIARY_ENTRY_id0001.CorporateActionReference},@{VRFY_CA_DIARY_ENTRY_id0001.AlternateCAReference},,,,Processing Only,,,,,New Entry,Mandatory,BONU-Bonus Issue,,,TSH_GRP1,,,Disabled,,,,None,Validate Quantity,,,,,,,Adjust Transaction,Adjust Transaction,,,,,,,,,,BONU-Bonus Issue,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#EntitlementID,#DiaryEntryID,#CAOptionCode,#SecuritiesAccountID,#BalanceType,#BalanceSubtype,#BalanceCategory,#CurrencyCode,#InstrumentID,#EligibleQuantity,#EntitledQuantity,#Quantity,#Fraction,#Value,#Tax,#HandlingFee,#HandlingFee GST,#EntitlementCurrency,#IntendedPaymentDate,#CompletedDate,#EntitlementStatus,#EntitlementDistribution,#CreatedDateTime,#LastUpdateDateTime,#IsAggregated,#Latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENT3_1,Verify_Entitlements_Status_2,VerifyCAEntitlements,TRUE,,20000,Entitlement computation,,@{VRFY_CA_DIARY_ENTRY_id0001.DiaryEntryId},@{CA_Option_id0001.CAOptionCode},@{securityAccountId('555000017302')},0,,,SGD,@{instrumentId(Static.Instr)},4000,4000,@{VENT0_1.Quantity},,,,,,,,,Complete,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#Depo Transfer Type,#Source_Security_Account_ID,#Participant ID,#Source Sec Balance Type,#Source Reference,#Destination_Security_Acc_ID,#Receiving Participant,#Desti Sec Balance Type,#Dest Reference,#Instrument_ID,#Transaction Quantity,#Transfer Reference,#Remark,#Entering User ID,#Depo Trans Status,#Pledge Request Source,#Pledge Request Initiator Type,#Request Initiator Side,#Batch ID,#Intended Transfer Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to_pool_1,SubmitPool,SubmitSecurityTransferDB,TRUE,,10,,Clearing Account Transfer,555000017720,,0,,555000018542,,0,,@{instrumentId(Static.Instr)},4500,,AAA,WEB,1,0,2,0,3456,"@{format(time(0),'yyyy/MM/dd')}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id,#GlobalStep,#Action,#Execute,#TestCase,#timeout,#Comment,#BalanceType,#Balance,#Instrument_ID,#Symbol,#PositionAccountID,#Latest,#CreditDebitIndicator,#Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_pool_1,VerifyPool,VerifySecurityPositions,TRUE,,3000,,0,4500,@{instrumentId(Static.Instr)},@{Static.Instr},555000018542,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
